,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
0,0.0,0.9912663755458515,1.0,3.0538464268522527,0.07142857142857142,0.5550611790878753,0.05552125342797225,0.13560662302456658,0.0,0.8114035087719298,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.26844137370453164
1,0.0018832391713747645,0.9912663755458515,0.2805755395683453,2.6085260335771943,0.07142857142857142,0.5550611790878753,0.17448056138086787,0.2161844149596625,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.2839240959541711
2,0.0037664783427495295,0.0,0.0008920863309352584,1.7104558643354248,0.0,0.1101223581757508,3.145668656234675e-05,0.00594824055594922,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,1.0,0.11543564794338788
3,0.005649717514124294,0.0,0.003244604316546756,2.0341469771060456,0.0,0.1101223581757508,8.791740603322673e-05,0.006312285879592016,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498532,1.0,1.0,1.0,0.1797676008202324
4,0.007532956685499058,0.0,0.0014413669064748257,0.9503648543761211,0.0,0.1101223581757508,0.0014107114050653262,0.04198872759658578,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,1.0,0.16457811194653302
5,0.009416195856873822,0.0,0.0016953237410071982,1.1577588860468637,0.0,0.1101223581757508,0.002639941926117117,0.04874956932138052,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,1.0,0.10888331940963522
6,0.011299435028248586,0.0,0.003933453237410069,0.45178643552429654,0.0,0.1101223581757508,0.03740038715921923,0.21186787755075512,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,1.0,0.0929705215419501
7,0.013182674199623351,0.0,0.02985611510791367,-inf,0.0,0.6662958843159065,0.0029641877722213234,0.0034350276609438008,0.0,0.26754385964912275,0.008620689655172414,0.00010800508259212135,0.5943878937498528,1.0,1.0,0.0,0.07175345771837
8,0.015065913370998116,0.0,0.03215827338129496,2.406540180433955,0.007142857142857143,0.6662958843159065,0.0029641877722213234,0.0035114771789087756,0.0,0.26754385964912275,0.008620689655172414,0.0003006353240152478,0.5943878937498528,1.0,0.0,0.0,0.07175345771837
9,0.01694915254237288,0.0,0.032733812949640284,2.4712917110589387,0.014285714285714285,0.6662958843159065,0.0029641877722213234,0.0035114771789087756,0.0,0.26754385964912275,0.008620689655172414,0.00010978398983481512,0.5943878937498528,1.0,0.0,1.0,0.07175345771837
